drug_a_name,drug_b_name,cell_line,synergy,label
METFORMIN,MK-8776,A375,-1.4168165738,0
DEXAMETHASONE,MK-2206,ES2,-18.4724160981,0
LAPATINIB,DASATINIB,NCIH520,33.9336481674,1
ABT-888,BEZ-235,PA1,26.4169653079,1
MRK-003,ABT-888,ES2,-11.8145393427,0
L778123,GEMCITABINE,SKMES1,-14.5344808366,0
TOPOTECAN,BEZ-235,SKMES1,17.9797337181,1
ZOLINZA,GELDANAMYCIN,NCIH460,-43.2871074883,0
MRK-003,ZOLINZA,NCIH2122,11.9091632899,1
DEXAMETHASONE,GELDANAMYCIN,MDAMB436,11.2242276104,1
L778123,MK-5108,A427,31.1166234136,1
MK-4541,MK-4827,NCIH2122,14.0458910301,1
LAPATINIB,MK-8776,OV90,-1.3548249989,0
MK-5108,MK-8776,A2780,11.1279142517,1
MK-2206,PD325901,HT144,21.7885273964,1
MITOMYCINE,DASATINIB,HT29,39.0868020711,1
VINBLASTINE,MK-8669,NCIH23,-5.4776108399,0
SUNITINIB,OXALIPLATIN,RKO,-11.622449565,0
CARBOPLATIN,PD325901,MDAMB436,12.6299195665,1
LAPATINIB,MK-5108,SKMES1,14.4782560945,1
DEXAMETHASONE,L778123,A2058,-5.0183519054,0
MITOMYCINE,MK-8776,NIHOVCAR3,77.6612940826,1
GEMCITABINE,PD325901,SW837,18.3690142338,1
MK-5108,BEZ-235,RKO,12.2386761343,1
MRK-003,ABT-888,HCT116,-3.857051871,0
TEMOZOLOMIDE,ERLOTINIB,HT29,-0.9260172948,0
MK-5108,DASATINIB,NCIH23,16.1115432581,1
MK-4541,CARBOPLATIN,ES2,-3.8391326432,0
L778123,LAPATINIB,SKMES1,17.8070704989,1
METHOTREXATE,ZOLINZA,HT144,-5.870905196,0
DEXAMETHASONE,BEZ-235,KPL1,41.3108746059,1
SUNITINIB,TOPOTECAN,A2058,-7.8780762106,0
PACLITAXEL,MK-8776,NCIH520,-4.0410117179,0
METHOTREXATE,ERLOTINIB,PA1,-30.0055654362,0
ETOPOSIDE,BEZ-235,HT144,36.3439959518,1
DOXORUBICIN,LAPATINIB,HT144,16.9060561919,1
MK-2206,OXALIPLATIN,LOVO,-8.652099811,0
TEMOZOLOMIDE,BEZ-235,PA1,23.7012655072,1
MK-4541,VINBLASTINE,ZR751,-31.6928187105,0
VINBLASTINE,DINACICLIB,A2058,-17.0824533367,0
CARBOPLATIN,BEZ-235,SKOV3,-6.2322248463,0
MK-4827,MK-8669,UACC62,10.854619548,1
AZD1775,GELDANAMYCIN,HT29,-9.8859055167,0
DASATINIB,DINACICLIB,SKMES1,-0.393732274,0
ERLOTINIB,TOPOTECAN,OV90,15.6400968392,1
DOXORUBICIN,LAPATINIB,T47D,42.3755567971,1
VINBLASTINE,DASATINIB,SW620,22.3784036179,1
DOXORUBICIN,DINACICLIB,SKOV3,-13.5068306493,0
MK-5108,MK-4827,CAOV3,-16.4423010238,0
DOXORUBICIN,MK-8776,LOVO,11.1679322418,1
MK-5108,BORTEZOMIB,SKOV3,16.5584898712,1
PD325901,MK-8776,NCIH520,-17.1948376474,0
DEXAMETHASONE,BEZ-235,NCIH23,17.9239723263,1
METHOTREXATE,PD325901,ES2,-11.4172207861,0
SUNITINIB,LAPATINIB,A375,20.5042270649,1
ZOLINZA,DINACICLIB,OV90,-38.7928536178,0
TOPOTECAN,DINACICLIB,VCAP,-4.5314034584,0
AZD1775,SN-38,T47D,-18.6904782306,0
METHOTREXATE,L778123,SKMES1,-5.0554152886,0
ETOPOSIDE,AZD1775,A427,-5.013824614,0
L778123,PD325901,VCAP,12.6476661684,1
PACLITAXEL,ERLOTINIB,NCIH2122,-7.3347503871,0
MRK-003,PD325901,A427,22.6598661454,1
PD325901,MK-8669,PA1,22.8929773002,1
AZD1775,DASATINIB,A427,39.57408251415,1
5-FU,AZD1775,NCIH23,-7.1158991851,0
MK-4541,5-FU,CAOV3,16.0969126606,1
GEMCITABINE,SORAFENIB,NCIH460,-9.0033454741,0
LAPATINIB,DINACICLIB,RPMI7951,24.7612978906,1
MK-5108,MK-2206,UWB1289,17.4845503385,1
METFORMIN,TEMOZOLOMIDE,SW837,-15.5565241603,0
CARBOPLATIN,BORTEZOMIB,PA1,-26.8001902531,0
TEMOZOLOMIDE,ABT-888,A375,30.2991600315,1
DOXORUBICIN,DINACICLIB,A427,-1.2159319673,0
ABT-888,SN-38,T47D,39.8323117461,1
METHOTREXATE,TEMOZOLOMIDE,T47D,-70.7678786331,0
TEMOZOLOMIDE,MK-4827,OV90,61.5944284671,1
CYCLOPHOSPHAMIDE,ZOLINZA,RKO,23.6328810978,1
DOXORUBICIN,MK-5108,SKOV3,-17.555008897,0
MK-5108,SORAFENIB,DLD1,13.0019077574,1
MITOMYCINE,PD325901,NCIH1650,16.7633560499,1
DOXORUBICIN,AZD1775,NCIH2122,-5.3280301005,0
METFORMIN,PD325901,UACC62,-8.7536206712,0
VINBLASTINE,LAPATINIB,NCIH23,-10.5428103985,0
DOXORUBICIN,MK-8669,HT144,30.4609899553,1
5-FU,ZOLINZA,VCAP,22.9956559083,1
DOXORUBICIN,BEZ-235,RPMI7951,-8.5765307605,0
BORTEZOMIB,DINACICLIB,RKO,-17.3878167351,0
PD325901,DINACICLIB,T47D,-15.7223793848,0
VINORELBINE,MK-5108,RKO,-22.7251960788,0
L778123,BEZ-235,SW620,29.7696444182,1
MRK-003,GEMCITABINE,RKO,-13.2000783619,0
AZD1775,BORTEZOMIB,NCIH2122,-16.2693811328,0
VINORELBINE,SORAFENIB,NIHOVCAR3,-44.2537742997,0
GEMCITABINE,TEMOZOLOMIDE,ZR751,-9.6686031983,0
AZD1775,DINACICLIB,PA1,-10.0403530053,0
SUNITINIB,GELDANAMYCIN,UWB1289,-8.6992949985,0
MK-5108,OXALIPLATIN,PA1,-5.2350354631,0
MITOMYCINE,BORTEZOMIB,SKMES1,-28.25949179,0
MK-2206,TOPOTECAN,NCIH2122,29.2997603953,1
SUNITINIB,GELDANAMYCIN,SW837,-5.6131564316,0
AZD1775,ABT-888,OV90,-1.1932318134,0
MITOMYCINE,PD325901,NCIH520,-4.1137546292,0
MK-4541,MK-8669,NCIH520,-0.2008298996,0
METFORMIN,MK-8669,LOVO,18.3802047698,1
MK-2206,ABT-888,UWB1289,17.955574969,1
VINBLASTINE,MK-4827,SKMEL30,-3.4489131589,0
GELDANAMYCIN,OXALIPLATIN,A2058,16.34039127,1
DASATINIB,DINACICLIB,KPL1,17.2175057113,1
ETOPOSIDE,BORTEZOMIB,KPL1,10.856969118,1
MK-2206,DINACICLIB,LOVO,-3.3220998605,0
DASATINIB,BEZ-235,VCAP,47.2309885024,1
MK-4541,PACLITAXEL,NCIH460,30.7483133225,1
SUNITINIB,MK-5108,CAOV3,-5.4901884003,0
BORTEZOMIB,SORAFENIB,SW837,-4.0213985715,0
MRK-003,OXALIPLATIN,NCIH23,-22.3910292023,0
DOXORUBICIN,BORTEZOMIB,OV90,-24.8181561557,0
MRK-003,METFORMIN,NIHOVCAR3,17.5544147929,1
CARBOPLATIN,GELDANAMYCIN,ZR751,-34.8495110418,0
L778123,VINORELBINE,NCIH23,-101.714417157,0
5-FU,ERLOTINIB,A2780,16.5693311017,1
SORAFENIB,DINACICLIB,SKMES1,-3.8643364089,0
DINACICLIB,MK-8776,ES2,-10.9630210701,0
METHOTREXATE,ABT-888,CAOV3,-2.4044755772,0
MITOMYCINE,MK-8776,NCIH520,31.7633994687,1
DOXORUBICIN,GELDANAMYCIN,SKMEL30,-4.0967922142,0
CARBOPLATIN,TEMOZOLOMIDE,HCT116,-9.3216682667,0
MK-4541,ZOLINZA,A2780,15.936599139,1
DEXAMETHASONE,DASATINIB,UACC62,-2.4824508663,0
ETOPOSIDE,LAPATINIB,A2058,-0.8609223723,0
LAPATINIB,MK-4827,A375,14.0589976237,1
GELDANAMYCIN,SORAFENIB,ZR751,-17.0955579368,0
PACLITAXEL,BORTEZOMIB,HT29,-44.4518517948,0
METFORMIN,TEMOZOLOMIDE,OV90,-2.2898288559,0
VINBLASTINE,LAPATINIB,A427,-34.8937391992,0
GEMCITABINE,GELDANAMYCIN,NCIH1650,-9.2089088671,0
PACLITAXEL,PD325901,NCIH460,27.9563723494,1
L778123,BORTEZOMIB,VCAP,-6.3170247635,0
GELDANAMYCIN,BEZ-235,SW837,15.5753498008,1
CARBOPLATIN,MK-5108,ES2,10.5413709661,1
LAPATINIB,MK-8776,NIHOVCAR3,20.7776224067,1
METHOTREXATE,ERLOTINIB,HCT116,-17.9098175615,0
MITOMYCINE,MK-8669,ES2,25.765026526,1
MK-2206,PD325901,CAOV3,68.5453101395,1
DOXORUBICIN,ERLOTINIB,RPMI7951,-7.2039851116,0
METFORMIN,BORTEZOMIB,T47D,-8.7622153757,0
ETOPOSIDE,GELDANAMYCIN,LOVO,-10.6750315892,0
VINORELBINE,MK-8776,UWB1289,-11.9347436127,0
CYCLOPHOSPHAMIDE,ZOLINZA,VCAP,30.6958242414,1
ZOLINZA,PD325901,CAOV3,12.0098474004,1
METHOTREXATE,DINACICLIB,NCIH23,-13.6526537927,0
DOXORUBICIN,BORTEZOMIB,SKMEL30,-13.3910148794,0
PACLITAXEL,MK-8669,RKO,27.4767611906,1
CYCLOPHOSPHAMIDE,SORAFENIB,HCT116,10.8663249191,1
TEMOZOLOMIDE,SORAFENIB,RKO,16.9097606581,1
5-FU,BEZ-235,SKMES1,21.2679035017,1
GEMCITABINE,PD325901,A375,-16.6206019929,0
MK-4827,ABT-888,NCIH520,-8.5968308722,0
GELDANAMYCIN,SN-38,NCIH460,11.2277988586,1
LAPATINIB,MK-4827,OV90,-6.2915371402,0
SUNITINIB,GELDANAMYCIN,RPMI7951,-4.932645741,0
TEMOZOLOMIDE,DASATINIB,UWB1289,-3.0706120299,0
CYCLOPHOSPHAMIDE,ZOLINZA,NCIH2122,13.4751098797,1
MK-4541,DASATINIB,NCIH1650,27.5009767486,1
VINORELBINE,MK-8669,SKOV3,59.3128545872,1
SUNITINIB,LAPATINIB,PA1,24.8730824442,1
MK-2206,SORAFENIB,NCIH460,18.5385569483,1
MRK-003,LAPATINIB,NCIH23,-2.7768925065999994,0
VINBLASTINE,TEMOZOLOMIDE,A2780,-56.2726764437,0
ABT-888,SN-38,A2058,37.1975524441,1
L778123,SN-38,A427,24.0220723421,1
MK-4827,OXALIPLATIN,PA1,-15.3481890788,0
METHOTREXATE,TEMOZOLOMIDE,LOVO,-4.5722295836,0
5-FU,MK-8669,ES2,15.7050804162,1
PACLITAXEL,PD325901,A427,26.4056821238,1
DOXORUBICIN,MK-8776,T47D,-2.7703840634,0
TEMOZOLOMIDE,PD325901,A2058,37.1078227654,1
METHOTREXATE,DINACICLIB,HCT116,-33.4204807951,0
MK-2206,PD325901,ES2,20.2682436446,1
ERLOTINIB,DASATINIB,NCIH1650,61.5869574248,1
SUNITINIB,TEMOZOLOMIDE,HT144,-6.5573156833,0
GEMCITABINE,AZD1775,RPMI7951,-2.2559810315,0
SUNITINIB,SORAFENIB,KPL1,-4.9213062549,0
METHOTREXATE,BORTEZOMIB,SW620,-11.858795195,0
BORTEZOMIB,SORAFENIB,NIHOVCAR3,-27.5087581831,0
MK-4541,DEXAMETHASONE,T47D,-49.5203445784,0
DEXAMETHASONE,MK-8669,A2058,10.7013116867,1
DEXAMETHASONE,ERLOTINIB,SKMES1,10.6860991007,1
PD325901,SN-38,SW837,13.2623086511,1
VINBLASTINE,AZD1775,NCIH23,-20.9326317623,0
METHOTREXATE,LAPATINIB,NCIH460,-19.1290541544,0
ETOPOSIDE,AZD1775,UACC62,25.1025207555,1
MITOMYCINE,BORTEZOMIB,NCIH1650,-31.4060082295,0
VINORELBINE,MK-5108,NCIH460,-18.9370269951,0
MRK-003,DINACICLIB,RKO,-12.2304341621,0
VINORELBINE,SUNITINIB,ZR751,-11.8477254903,0
DEXAMETHASONE,PD325901,HCT116,-1.3259765022,0
CYCLOPHOSPHAMIDE,DASATINIB,OV90,-3.1959106802,0
MK-2206,MK-8669,PA1,52.89368293275,1
DEXAMETHASONE,MK-4827,CAOV3,13.1809377346,1
MK-4541,CARBOPLATIN,T47D,-24.7562127266,0
L778123,OXALIPLATIN,MDAMB436,-5.7507656409,0
METFORMIN,LAPATINIB,A2780,-2.174460877,0
DOXORUBICIN,MK-8776,A427,-1.662979573,0
SUNITINIB,TOPOTECAN,UACC62,-4.968162568,0
METHOTREXATE,L778123,MDAMB436,-1.9053282891,0
MRK-003,MK-8669,MDAMB436,15.0427169158,1
MK-4827,DASATINIB,LOVO,34.2985317436,1
VINORELBINE,TEMOZOLOMIDE,KPL1,-27.613491288,0
MK-4827,SN-38,CAOV3,31.02639734485,1
MK-4541,BEZ-235,A427,23.1419798844,1
MK-8669,GELDANAMYCIN,NIHOVCAR3,12.6451676449,1
METHOTREXATE,MK-2206,RKO,-17.7755967339,0
MK-4541,ZOLINZA,ES2,-6.7519590172,0
MK-4827,DINACICLIB,LOVO,-12.5359767616,0
SUNITINIB,AZD1775,NCIH460,-0.8761545188,0
DOXORUBICIN,DINACICLIB,DLD1,-1.5262609682,0
METHOTREXATE,MK-4827,NCIH460,-15.38289385,0
BORTEZOMIB,ABT-888,NCIH520,-21.1239709923,0
TOPOTECAN,SORAFENIB,UWB1289,-5.8711329155,0
TOPOTECAN,SORAFENIB,NCIH520,13.5488589809,1
MK-4541,SN-38,UACC62,-2.6266745507,0
ZOLINZA,DINACICLIB,NCIH460,-18.7895908338,0
DOXORUBICIN,MK-2206,A375,22.1425892281,1
TEMOZOLOMIDE,OXALIPLATIN,SKOV3,-22.4060785311,0
ETOPOSIDE,BEZ-235,NCIH1650,12.6940574892,1
GEMCITABINE,ABT-888,PA1,-1.5198072121,0
ZOLINZA,MK-8669,NCIH1650,17.6510060759,1
DASATINIB,SORAFENIB,RKO,18.209506037,1
LAPATINIB,OXALIPLATIN,MDAMB436,-21.4157900092,0
MK-2206,SN-38,HCT116,21.8410325704,1
DOXORUBICIN,SUNITINIB,ZR751,-6.1199831301,0
VINORELBINE,DINACICLIB,SKOV3,-15.2306625274,0
TEMOZOLOMIDE,MK-2206,PA1,11.5188112681,1
VINBLASTINE,DINACICLIB,T47D,-59.9746565723,0
DOXORUBICIN,DINACICLIB,CAOV3,-6.9493635128,0
MK-8669,TOPOTECAN,OV90,16.7233708478,1
VINBLASTINE,TEMOZOLOMIDE,UWB1289,-15.1335020163,0
PACLITAXEL,GELDANAMYCIN,ES2,16.9638461803,1
L778123,MK-2206,SW620,16.8922806346,1
TEMOZOLOMIDE,PD325901,LOVO,-6.7715025831,0
BORTEZOMIB,GELDANAMYCIN,NCIH460,-19.4072736212,0
MK-4541,GEMCITABINE,A375,-23.8753310154,0
VINBLASTINE,ZOLINZA,RKO,-3.1911129974,0
DASATINIB,GELDANAMYCIN,RPMI7951,13.0484306278,1
MK-4541,AZD1775,KPL1,20.7576603412,1
ABT-888,DINACICLIB,A2058,11.1487216398,1
MRK-003,CARBOPLATIN,OV90,-6.3977149618,0
METFORMIN,BEZ-235,UACC62,17.326382617,1
MK-4541,PD325901,CAOV3,48.7314590435,1
GEMCITABINE,BEZ-235,A375,-4.510938713,0
MK-4541,CARBOPLATIN,A427,15.6192562677,1
LAPATINIB,OXALIPLATIN,SW837,-2.7160629001,0
METFORMIN,MK-4827,ZR751,-7.351932586,0
ETOPOSIDE,AZD1775,SW620,-1.5835605169,0
TEMOZOLOMIDE,SN-38,OV90,-19.006835745,0
METFORMIN,BORTEZOMIB,NCIH520,-17.214629586,0
PACLITAXEL,MK-2206,NCIH460,48.0833184397,1
MK-8669,TOPOTECAN,DLD1,18.8938288441,1
ERLOTINIB,DINACICLIB,MDAMB436,-5.3762993083,0
LAPATINIB,GELDANAMYCIN,A427,-3.1801240245,0
CARBOPLATIN,LAPATINIB,DLD1,-1.438849987,0
VINORELBINE,DINACICLIB,MDAMB436,-6.3975537953,0
MK-8669,OXALIPLATIN,T47D,22.1099300194,1
MK-4541,DASATINIB,UWB1289,-2.3111013503,0
TEMOZOLOMIDE,BORTEZOMIB,CAOV3,-18.3483236605,0
PACLITAXEL,TEMOZOLOMIDE,PA1,-2.8182410105,0
MITOMYCINE,ABT-888,RPMI7951,-2.4417845947,0
CYCLOPHOSPHAMIDE,BEZ-235,HCT116,19.7180615616,1
CARBOPLATIN,MK-5108,OV90,-9.1794061031,0
MK-4541,ERLOTINIB,NCIH520,-2.2892085728,0
TEMOZOLOMIDE,PD325901,HT144,-2.3017662869,0
DEXAMETHASONE,LAPATINIB,LOVO,28.1185504669,1
OXALIPLATIN,MK-8776,NCIH2122,-9.1135450655,0
DEXAMETHASONE,ERLOTINIB,UACC62,-6.9191867407,0
DOXORUBICIN,L778123,SW837,-17.8442018209,0
SUNITINIB,SN-38,T47D,10.6043338782,1
GELDANAMYCIN,TOPOTECAN,SW620,18.5504892758,1
VINORELBINE,BORTEZOMIB,T47D,-35.9205928644,0
L778123,PD325901,HT29,25.2138844696,1
VINBLASTINE,DINACICLIB,NCIH23,-31.1945803055,0
ABT-888,TOPOTECAN,DLD1,-10.9664106517,0
CYCLOPHOSPHAMIDE,MK-5108,CAOV3,11.7040752403,1
MITOMYCINE,MK-5108,NCIH460,-25.0315860297,0
MITOMYCINE,SORAFENIB,T47D,-21.204054703,0
METFORMIN,ZOLINZA,VCAP,22.2473972609,1
MK-4541,BORTEZOMIB,SW620,18.2722346343,1
ABT-888,GELDANAMYCIN,T47D,-27.2538174851,0
ERLOTINIB,TOPOTECAN,ES2,26.1625297553,1
METFORMIN,BORTEZOMIB,A427,-16.5314470464,0
CARBOPLATIN,L778123,UACC62,-9.7728984728,0
ZOLINZA,BORTEZOMIB,NIHOVCAR3,-15.5733931502,0
DOXORUBICIN,MK-8669,T47D,37.871943714,1
VINORELBINE,ABT-888,NCIH23,-99.7060111901,0
METHOTREXATE,TEMOZOLOMIDE,NCIH460,-27.2191237755,0
MK-8669,MK-8776,SKOV3,62.7815888133,1
MK-4541,DOXORUBICIN,NCIH460,11.4550593171,1
CYCLOPHOSPHAMIDE,PD325901,SKMEL30,-3.5720475783,0
DASATINIB,BEZ-235,KPL1,36.774484586,1
MRK-003,ZOLINZA,ZR751,-16.5758675586,0
METHOTREXATE,ZOLINZA,ES2,-17.1301643621,0
MK-4541,DINACICLIB,DLD1,-0.4994140374,0
CARBOPLATIN,BEZ-235,DLD1,25.0051933578,1
MK-2206,ABT-888,A2058,17.2646060268,1
METFORMIN,SUNITINIB,VCAP,14.6940326286,1
ETOPOSIDE,TEMOZOLOMIDE,LOVO,-3.522124658,0
ZOLINZA,SUNITINIB,PA1,-7.7400882502,0
MITOMYCINE,BORTEZOMIB,RPMI7951,-8.1235391787,0
METFORMIN,TEMOZOLOMIDE,A375,-3.7947620517,0
SUNITINIB,LAPATINIB,ZR751,18.8529019454,1
ZOLINZA,ERLOTINIB,LOVO,16.2068743507,1
LAPATINIB,MK-8669,RKO,19.6433890119,1
L778123,AZD1775,UWB1289,56.652965472,1
VINBLASTINE,ZOLINZA,A2058,-21.5181259962,0
BORTEZOMIB,GELDANAMYCIN,SW837,-33.3650916333,0
PACLITAXEL,LAPATINIB,T47D,-3.9590092152,0
DEXAMETHASONE,GELDANAMYCIN,HT144,-8.6847139954,0
GEMCITABINE,GELDANAMYCIN,PA1,-0.2032002595,0
MRK-003,BORTEZOMIB,RKO,-8.0475265239,0
PACLITAXEL,SUNITINIB,NIHOVCAR3,-6.3653085478,0
CYCLOPHOSPHAMIDE,MK-5108,HT144,10.4350806395,1
METHOTREXATE,MK-8776,ES2,-2.7347839452,0
PD325901,DASATINIB,A375,63.8915836172,1
L778123,SUNITINIB,VCAP,13.581039813,1
5-FU,DINACICLIB,PA1,-5.7328651442,0
MK-4541,ZOLINZA,ZR751,-27.1993822514,0
OXALIPLATIN,MK-8776,T47D,16.8309786123,1
ERLOTINIB,DASATINIB,HT144,-44.271316482,0
CARBOPLATIN,TEMOZOLOMIDE,A2058,-14.5629872909,0
VINORELBINE,LAPATINIB,SKMEL30,12.1004581867,1
VINBLASTINE,SUNITINIB,NCIH520,-0.0105261659,0
VINBLASTINE,L778123,RKO,42.8669936525,1
SUNITINIB,SORAFENIB,A2058,-4.8611102782,0
DEXAMETHASONE,LAPATINIB,SKMEL30,-4.6104909628,0
MK-5108,ERLOTINIB,NCIH1650,-3.4016876368,0
MK-4827,MK-8776,A427,-4.50318620865,0
TEMOZOLOMIDE,AZD1775,SW620,18.647425115,1
MK-8669,MK-8776,ZR751,10.7158604385,1
BEZ-235,OXALIPLATIN,SKMEL30,20.9179716414,1
CARBOPLATIN,SORAFENIB,NCIH460,-16.7677628117,0
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,T47D,-47.7495159394,0
5-FU,ZOLINZA,SW837,-3.532158377,0
CARBOPLATIN,BORTEZOMIB,HT29,-14.87691148,0
ERLOTINIB,DASATINIB,UWB1289,43.1859986354,1
LAPATINIB,SN-38,ES2,23.9240202683,1
OXALIPLATIN,DINACICLIB,SKOV3,-20.2350740831,0
VINORELBINE,DINACICLIB,OV90,30.333187011,1
TEMOZOLOMIDE,ERLOTINIB,SKMES1,11.3611098702,1
VINORELBINE,MK-5108,DLD1,-8.9486705737,0
ZOLINZA,DINACICLIB,NCIH520,-28.056939164,0
BORTEZOMIB,SORAFENIB,PA1,-10.6637646924,0
MK-2206,ERLOTINIB,NCIH1650,41.98183592025,1
ERLOTINIB,DASATINIB,HT29,26.6538213127,1
ERLOTINIB,SN-38,VCAP,42.3091666131,1
LAPATINIB,MK-5108,NCIH460,-4.7157238675,0
L778123,SORAFENIB,NCIH460,10.1640296396,1
DOXORUBICIN,SUNITINIB,HCT116,-8.3288867606,0
METFORMIN,PD325901,KPL1,-16.7357275208,0
AZD1775,SN-38,NIHOVCAR3,66.7231751824,1
AZD1775,MK-8776,HT29,57.1539211835,1
VINORELBINE,MK-5108,ZR751,-4.288576182,0
DEXAMETHASONE,L778123,SKOV3,18.6252506872,1
5-FU,LAPATINIB,OV90,-9.2950702543,0
MK-5108,MK-4827,RKO,48.3047122562,1
PACLITAXEL,L778123,ES2,10.0253447695,1
CARBOPLATIN,AZD1775,NCIH2122,-2.8559478215,0
MK-5108,MK-8669,NIHOVCAR3,11.0348895802,1
CYCLOPHOSPHAMIDE,SUNITINIB,NCIH2122,11.8440793165,1
SORAFENIB,DINACICLIB,NIHOVCAR3,-17.7099304647,0
ZOLINZA,SUNITINIB,NCIH460,-1.2047865131,0
SN-38,DINACICLIB,NIHOVCAR3,-6.2538318232,0
CYCLOPHOSPHAMIDE,MK-8669,ZR751,13.901513149,1
ETOPOSIDE,DASATINIB,A375,33.1108058978,1
5-FU,MK-2206,SKOV3,12.725931577,1
MK-4827,TOPOTECAN,MDAMB436,10.1823770196,1
L778123,ERLOTINIB,SW837,23.8270671074,1
AZD1775,DASATINIB,CAOV3,20.48847425655,1
ETOPOSIDE,MK-4827,PA1,-14.0189978136,0
VINORELBINE,LAPATINIB,A2780,-9.7529506169,0
PACLITAXEL,ABT-888,NCIH23,-10.7449821663,0
VINORELBINE,DINACICLIB,LOVO,-4.3914223659,0
MK-2206,DASATINIB,A2058,89.3677389712,1
DOXORUBICIN,DASATINIB,KPL1,29.5223579419,1
DEXAMETHASONE,MK-5108,ES2,-8.3560803687,0
OXALIPLATIN,DINACICLIB,HT144,-6.1884994229,0
SUNITINIB,LAPATINIB,LOVO,22.2445021222,1
METFORMIN,PD325901,OV90,-9.6238078679,0
5-FU,BORTEZOMIB,NCIH23,-9.1909645858,0
LAPATINIB,SORAFENIB,DLD1,28.1898626233,1
ETOPOSIDE,ERLOTINIB,SW837,57.5135837911,1
DOXORUBICIN,ERLOTINIB,NCIH1650,11.0151241044,1
MK-4827,TOPOTECAN,NCIH2122,14.3504128718,1
PACLITAXEL,DASATINIB,KPL1,19.7126269363,1
AZD1775,GELDANAMYCIN,RPMI7951,-10.0876542805,0
CYCLOPHOSPHAMIDE,GELDANAMYCIN,NCIH23,-1.4379487271,0
AZD1775,PD325901,PA1,19.086849513,1
ETOPOSIDE,MK-4827,HT144,14.3526778982,1
VINBLASTINE,SUNITINIB,A2780,-3.6963621683,0
MK-5108,TOPOTECAN,ZR751,-1.0657626983,0
ETOPOSIDE,GELDANAMYCIN,SW837,17.1279716809,1
MK-4541,SN-38,DLD1,-4.3750594639,0
MRK-003,PACLITAXEL,LOVO,21.6935012591,1
METHOTREXATE,BEZ-235,SW620,-19.462075949,0
TEMOZOLOMIDE,MK-4827,DLD1,30.3351670691,1
VINORELBINE,ABT-888,HT144,-3.3745787576,0
ABT-888,TOPOTECAN,SW837,-13.7753731877,0
METHOTREXATE,MK-8669,VCAP,-12.340878645,0
MK-5108,ABT-888,A2058,14.4110973025,1
DOXORUBICIN,MK-2206,HT144,27.5580327341,1
ZOLINZA,DASATINIB,T47D,11.80931182,1
MK-4541,GELDANAMYCIN,CAOV3,-17.6211623696,0
BORTEZOMIB,GELDANAMYCIN,ZR751,-65.7598137284,0
MK-2206,MK-8669,SKMEL30,57.9907406476,1
DOXORUBICIN,GELDANAMYCIN,NIHOVCAR3,-4.884860863,0
METHOTREXATE,ERLOTINIB,NCIH1650,-6.9036945997,0
MK-4827,MK-2206,ZR751,22.4651020938,1
MITOMYCINE,LAPATINIB,HT29,16.8756459121,1
ABT-888,BEZ-235,RKO,14.5377525408,1
TOPOTECAN,BEZ-235,LOVO,14.1268908201,1
DASATINIB,ABT-888,A427,27.5264566257,1
SUNITINIB,MK-2206,NCIH2122,14.6688227675,1
MK-4541,BEZ-235,KPL1,23.5886575689,1
L778123,AZD1775,NCIH520,15.6175129408,1
VINORELBINE,TEMOZOLOMIDE,A2780,-7.666662769,0
ERLOTINIB,BEZ-235,UACC62,21.0359251675,1
LAPATINIB,MK-8776,CAOV3,70.4230729691,1
METFORMIN,BORTEZOMIB,SW837,-4.4794046534,0
5-FU,MK-5108,RKO,-2.4180318894,0
VINBLASTINE,PD325901,T47D,28.2225994498,1
MK-2206,GELDANAMYCIN,NCIH460,22.0536525008,1
TOPOTECAN,MK-8776,MDAMB436,12.0077380808,1
VINBLASTINE,LAPATINIB,VCAP,15.204861573,1
SUNITINIB,MK-5108,NCIH2122,-2.1565894618,0
MK-5108,SN-38,LOVO,-9.0046067461,0
L778123,BORTEZOMIB,A2780,-8.2538683317,0
PACLITAXEL,BEZ-235,HCT116,-6.1330824981,0
L778123,OXALIPLATIN,HT144,-6.6077038411,0
ZOLINZA,GELDANAMYCIN,NCIH23,-47.9587244269,0
MK-8669,BEZ-235,T47D,179.123324559,1
SUNITINIB,PD325901,NIHOVCAR3,16.1201443189,1
METHOTREXATE,SUNITINIB,A2058,-14.3565107625,0
PD325901,DASATINIB,SKOV3,-12.963321421,0
L778123,MK-8776,NCIH2122,-8.4377591659,0
SN-38,SORAFENIB,SW620,-1.2772120572,0
VINBLASTINE,MK-2206,HT29,-4.7617218827,0
MK-4541,CYCLOPHOSPHAMIDE,MDAMB436,-4.788691584,0
MITOMYCINE,ZOLINZA,UACC62,17.2503555153,1
ERLOTINIB,BEZ-235,PA1,28.7766539328,1
CYCLOPHOSPHAMIDE,GELDANAMYCIN,ES2,-12.9224348902,0
METHOTREXATE,PD325901,RKO,-26.8626109811,0
BEZ-235,SN-38,HCT116,17.8369431547,1
PACLITAXEL,MK-4827,HT29,-14.7419253333,0
DEXAMETHASONE,MK-4827,A375,-2.1087745728,0
MRK-003,ERLOTINIB,NCIH1650,22.3600146076,1
METHOTREXATE,L778123,VCAP,-20.7181805565,0
5-FU,TEMOZOLOMIDE,LOVO,-17.9661402898,0
TEMOZOLOMIDE,SORAFENIB,DLD1,12.3747582525,1
L778123,LAPATINIB,VCAP,20.8002750912,1
