drug_a_name,drug_b_name,cell_line,synergy,label
OXALIPLATIN,SORAFENIB,NCIH2122,-8.9842881024,0
MK-5108,BEZ-235,OV90,16.5629753484,1
DOXORUBICIN,SORAFENIB,RKO,-12.018940104,0
TEMOZOLOMIDE,GELDANAMYCIN,RPMI7951,-7.4032003393,0
AZD1775,DASATINIB,VCAP,20.5148439326,1
ETOPOSIDE,ERLOTINIB,A2780,19.6172069755,1
GEMCITABINE,PD325901,KPL1,13.4521442212,1
METFORMIN,L778123,RKO,-6.404031388,0
CARBOPLATIN,DASATINIB,HCT116,-31.4732952676,0
MK-5108,PD325901,RKO,15.0405498318,1
5-FU,TEMOZOLOMIDE,VCAP,-2.7295163788,0
CYCLOPHOSPHAMIDE,LAPATINIB,NCIH23,-2.3698333654,0
MRK-003,VINBLASTINE,SW620,23.5730030261,1
MK-8669,DINACICLIB,LOVO,-0.1193821647,0
VINBLASTINE,BORTEZOMIB,NCIH1650,-40.0962351374,0
MK-5108,MK-8669,NCIH460,-10.615308851,0
LAPATINIB,MK-8669,NCIH460,-4.4267411544,0
L778123,OXALIPLATIN,A2780,-1.6174638635,0
GEMCITABINE,DINACICLIB,SW620,-6.6514970544,0
BORTEZOMIB,DINACICLIB,NCIH23,-21.3826925779,0
SUNITINIB,MK-8776,UWB1289,-10.3861387592,0
DEXAMETHASONE,BORTEZOMIB,NCIH460,27.1788265214,1
GELDANAMYCIN,SORAFENIB,NCIH1650,-4.6070450567,0
ZOLINZA,GEMCITABINE,NCIH460,-11.9551840433,0
MK-2206,SN-38,CAOV3,42.7806750717,1
ZOLINZA,BEZ-235,HT29,22.6382058416,1
MK-8669,TOPOTECAN,A2780,14.2436583405,1
MK-4827,DASATINIB,A2058,15.1210535378,1
METFORMIN,AZD1775,A375,11.1223570117,1
MK-5108,TOPOTECAN,A375,14.1537282668,1
LAPATINIB,SN-38,CAOV3,31.471194121,1
ZOLINZA,MK-8669,NCIH2122,22.6220056225,1
5-FU,DASATINIB,SKMEL30,-4.6186948142,0
TEMOZOLOMIDE,OXALIPLATIN,HT29,-17.089292472,0
TEMOZOLOMIDE,BORTEZOMIB,SKMES1,-9.2564357313,0
CARBOPLATIN,GELDANAMYCIN,NCIH520,-5.1742968832,0
MK-4827,GELDANAMYCIN,SKOV3,-6.6422677955,0
PD325901,TOPOTECAN,NCIH2122,20.5217859996,1
DEXAMETHASONE,ABT-888,A427,-10.6098777753,0
ERLOTINIB,DASATINIB,KPL1,-4.1681613853,0
MRK-003,MK-5108,PA1,15.8822751298,1
BORTEZOMIB,DASATINIB,LOVO,38.2626407831,1
PACLITAXEL,DASATINIB,NCIH460,33.7725761295,1
MK-5108,SN-38,SW620,-3.5969754514,0
TEMOZOLOMIDE,LAPATINIB,A2058,20.264529555,1
ERLOTINIB,BORTEZOMIB,SKOV3,-6.2348527669,0
ZOLINZA,MK-8669,UACC62,11.8391760137,1
ETOPOSIDE,BORTEZOMIB,PA1,-18.6728505722,0
MITOMYCINE,SORAFENIB,UWB1289,-8.7686399091,0
MRK-003,MK-8669,HT144,13.1785203532,1
MRK-003,GELDANAMYCIN,HCT116,-8.245298449,0
MK-4827,ABT-888,KPL1,-2.9199675354,0
PACLITAXEL,ERLOTINIB,NCIH2122,-7.3347503871,0
PD325901,DASATINIB,ES2,45.1102463211,1
MK-2206,PD325901,A375,16.5678812819,1
AZD1775,ERLOTINIB,SKOV3,16.1911336226,1
MK-4541,ZOLINZA,HCT116,12.4820421739,1
METFORMIN,GELDANAMYCIN,NCIH23,-14.9430484286,0
METFORMIN,SORAFENIB,SW620,10.2259869131,1
L778123,MK-5108,HT29,23.4634823765,1
SUNITINIB,MK-2206,A2780,22.4925016962,1
LAPATINIB,SN-38,NCIH520,-7.0397120683,0
CYCLOPHOSPHAMIDE,BEZ-235,RKO,10.0769649593,1
VINORELBINE,SUNITINIB,RKO,-11.6061508245,0
CARBOPLATIN,DASATINIB,OV90,-1.4086987743,0
5-FU,ERLOTINIB,UWB1289,16.4443510899,1
PD325901,DASATINIB,RPMI7951,39.037944279,1
CYCLOPHOSPHAMIDE,LAPATINIB,DLD1,-0.8957326133,0
L778123,LAPATINIB,ES2,13.2416360543,1
MRK-003,MK-8776,NCIH23,14.0692895689,1
L778123,MK-4827,UWB1289,21.7868120189,1
SORAFENIB,DINACICLIB,HT29,-7.1353077162,0
DEXAMETHASONE,PD325901,A427,-23.3956071261,0
MRK-003,TOPOTECAN,NCIH23,49.9488706528,1
MK-4541,TOPOTECAN,NCIH460,-10.3283364141,0
MK-8669,MK-8776,VCAP,16.2100880129,1
SUNITINIB,TEMOZOLOMIDE,HT29,10.3187569585,1
CARBOPLATIN,ABT-888,SW837,-8.4876305611,0
MK-8669,DINACICLIB,KPL1,21.6242912689,1
ZOLINZA,LAPATINIB,A2058,-11.5512565318,0
TEMOZOLOMIDE,MK-2206,UACC62,22.9683596333,1
DASATINIB,GELDANAMYCIN,ZR751,-23.6469255598,0
METHOTREXATE,L778123,KPL1,-17.5723352192,0
ZOLINZA,MK-8776,OV90,-1.7218867344,0
L778123,MK-5108,NCIH460,-0.2312891859,0
PD325901,DINACICLIB,RPMI7951,-3.5960176843,0
BEZ-235,SN-38,NCIH23,17.1489750174,1
CARBOPLATIN,ERLOTINIB,ES2,-5.5810387577,0
MK-4541,VINBLASTINE,NIHOVCAR3,-29.9394761455,0
ERLOTINIB,OXALIPLATIN,SW620,-33.7503438438,0
VINORELBINE,MK-8669,HT29,-5.8711557192,0
CARBOPLATIN,DASATINIB,SKMEL30,-27.0903065888,0
MITOMYCINE,ERLOTINIB,SW620,-67.8090297589,0
TEMOZOLOMIDE,ABT-888,NCIH1650,-31.1134569696,0
DOXORUBICIN,SORAFENIB,NCIH520,-6.61710691,0
CARBOPLATIN,MK-4827,HT29,13.1948147404,1
ETOPOSIDE,MK-2206,SKMES1,44.4587177352,1
5-FU,MK-2206,NCIH1650,12.9608908226,1
MK-4541,CARBOPLATIN,SKMEL30,15.2016274495,1
VINBLASTINE,GELDANAMYCIN,RKO,-7.0019557195,0
VINBLASTINE,PD325901,NCIH460,-0.4373407446,0
MK-4541,MRK-003,A427,20.7594932816,1
MRK-003,BEZ-235,LOVO,27.9177676429,1
PACLITAXEL,DINACICLIB,NCIH2122,-15.9745645856,0
LAPATINIB,ERLOTINIB,RPMI7951,-3.1089470906,0
TEMOZOLOMIDE,TOPOTECAN,KPL1,-8.3721660159,0
SORAFENIB,DINACICLIB,SKMES1,-3.8643364089,0
DOXORUBICIN,LAPATINIB,HT144,16.9060561919,1
TEMOZOLOMIDE,BEZ-235,HT29,20.713059575,1
L778123,OXALIPLATIN,PA1,-15.5976217085,0
DASATINIB,GELDANAMYCIN,KPL1,17.9980904395,1
METFORMIN,MK-2206,NCIH2122,-2.1726734136,0
METFORMIN,DASATINIB,HCT116,-31.910733374,0
MITOMYCINE,MK-8669,OV90,12.2644356255,1
MITOMYCINE,SORAFENIB,HT29,-23.6411136873,0
VINBLASTINE,ABT-888,OV90,-19.1559455691,0
VINORELBINE,MK-4827,KPL1,-23.04030589,0
PACLITAXEL,BORTEZOMIB,NCIH460,-20.0172288789,0
ZOLINZA,TEMOZOLOMIDE,A2058,24.5398278072,1
MRK-003,ABT-888,HT144,-6.5307998727,0
CARBOPLATIN,BORTEZOMIB,T47D,-49.5887152938,0
ETOPOSIDE,BEZ-235,A2780,10.2023547702,1
METFORMIN,SORAFENIB,CAOV3,-2.978858743,0
ETOPOSIDE,MK-2206,SW620,19.4148890215,1
MK-4541,AZD1775,SW837,-4.1406641863,0
MK-4541,VINORELBINE,SW620,-2.5598113545,0
PACLITAXEL,MK-8776,UWB1289,-20.6485241644,0
MRK-003,SORAFENIB,HT144,15.9938666016,1
ETOPOSIDE,ERLOTINIB,SKOV3,20.9716143849,1
MRK-003,MK-8669,HT29,26.2917353178,1
TEMOZOLOMIDE,OXALIPLATIN,SW620,-0.6251475526,0
ETOPOSIDE,BEZ-235,NIHOVCAR3,-4.3257900286,0
PACLITAXEL,MK-2206,T47D,-0.0601611113,0
PACLITAXEL,BEZ-235,NCIH460,34.6059616324,1
BORTEZOMIB,MK-8669,SW837,19.053671007,1
L778123,BORTEZOMIB,RKO,12.4876528654,1
PACLITAXEL,PD325901,DLD1,11.4602881948,1
MK-4827,DASATINIB,NCIH460,10.8688288177,1
5-FU,PD325901,ZR751,-7.0184742351,0
DASATINIB,OXALIPLATIN,RKO,-4.4362240081,0
LAPATINIB,SN-38,NCIH1650,17.090757679,1
ZOLINZA,AZD1775,HT144,-0.4854218479,0
MRK-003,VINBLASTINE,OV90,17.0081311413,1
MK-4827,MK-8776,A2780,21.6306946436,1
BORTEZOMIB,OXALIPLATIN,MDAMB436,-4.9706046872,0
ZOLINZA,MK-2206,UACC62,18.0617220574,1
MRK-003,LAPATINIB,A2780,13.9862099858,1
ZOLINZA,SN-38,A427,-18.6029188206,0
DEXAMETHASONE,BORTEZOMIB,NCIH520,-20.5184566893,0
TOPOTECAN,SORAFENIB,ZR751,-15.7705133965,0
L778123,PD325901,NCIH2122,34.9939861243,1
PACLITAXEL,DASATINIB,A427,34.8923172952,1
PD325901,MK-8669,UACC62,31.2049460275,1
MITOMYCINE,MK-8776,HT29,61.66824520749999,1
MK-4827,GELDANAMYCIN,RPMI7951,-2.867792917,0
MK-4827,BEZ-235,NCIH520,13.2667361593,1
SORAFENIB,DINACICLIB,NCIH2122,-8.1403569064,0
MRK-003,BEZ-235,SW837,20.901732006,1
LAPATINIB,OXALIPLATIN,CAOV3,-28.639871801,0
MK-4827,MK-8776,SW837,-11.4530259219,0
SUNITINIB,TOPOTECAN,HT29,-17.9448803457,0
MK-4827,MK-8669,NCIH23,18.7636458611,1
TEMOZOLOMIDE,MK-4827,ZR751,20.0084065695,1
ETOPOSIDE,SUNITINIB,NCIH1650,16.7746360699,1
PACLITAXEL,L778123,SKMEL30,13.3974238198,1
GEMCITABINE,MK-8776,T47D,20.9977889127,1
CYCLOPHOSPHAMIDE,MK-4827,HT144,-0.3991388952,0
AZD1775,MK-8669,NCIH460,18.2320070898,1
DOXORUBICIN,BORTEZOMIB,ZR751,-18.2406492122,0
MK-4541,VINBLASTINE,T47D,-34.7084705006,0
MK-2206,SORAFENIB,HT29,17.9990953617,1
DOXORUBICIN,LAPATINIB,PA1,-8.6211042661,0
MK-4541,TOPOTECAN,NIHOVCAR3,12.0200767891,1
MRK-003,MK-8669,MDAMB436,15.0427169158,1
ERLOTINIB,SORAFENIB,ZR751,-3.0340917061,0
ETOPOSIDE,GELDANAMYCIN,LOVO,-10.6750315892,0
CARBOPLATIN,L778123,NCIH1650,-15.0298901202,0
TEMOZOLOMIDE,TOPOTECAN,UWB1289,-4.5915975641,0
CYCLOPHOSPHAMIDE,GELDANAMYCIN,SW837,-3.7189683843,0
MK-4541,BEZ-235,RPMI7951,27.1004316578,1
MRK-003,PACLITAXEL,RKO,-18.0444676541,0
METFORMIN,MK-8776,SKMEL30,10.256415481,1
MK-4541,BORTEZOMIB,UACC62,-13.4067805575,0
ETOPOSIDE,GELDANAMYCIN,PA1,-15.7218812696,0
CARBOPLATIN,SORAFENIB,RKO,-4.7261027322,0
CYCLOPHOSPHAMIDE,MK-8776,UACC62,10.7919819232,1
MRK-003,MK-5108,HT29,10.4495061124,1
TEMOZOLOMIDE,SN-38,HCT116,-9.556941325,0
GEMCITABINE,ERLOTINIB,CAOV3,-2.0735217931,0
METHOTREXATE,DASATINIB,CAOV3,-9.6739840383,0
SUNITINIB,BEZ-235,DLD1,21.1961919628,1
VINORELBINE,MK-8669,HT144,11.8433010192,1
BORTEZOMIB,MK-8776,OV90,-15.864830706,0
MK-5108,MK-8776,SKOV3,20.1298651779,1
ZOLINZA,SUNITINIB,KPL1,10.2890079557,1
MK-4827,MK-8669,CAOV3,-3.4461070708,0
DOXORUBICIN,MK-4827,NCIH23,-2.9406062749,0
CYCLOPHOSPHAMIDE,SUNITINIB,NIHOVCAR3,10.3323394787,1
LAPATINIB,DASATINIB,DLD1,66.0717803314,1
VINBLASTINE,TEMOZOLOMIDE,A427,-35.192155345,0
DEXAMETHASONE,SUNITINIB,NCIH520,13.9395734984,1
LAPATINIB,MK-8669,CAOV3,52.1886128283,1
ETOPOSIDE,PD325901,A2780,36.8438880902,1
MK-4827,ERLOTINIB,SW837,25.4834269638,1
VINORELBINE,DINACICLIB,NCIH2122,-22.2636206891,0
5-FU,GELDANAMYCIN,SKMEL30,-80.6389686735,0
MITOMYCINE,AZD1775,HT29,24.145938731,1
TEMOZOLOMIDE,SN-38,SW837,-37.0710430585,0
TEMOZOLOMIDE,MK-8669,SKOV3,12.1359171993,1
MK-4827,BORTEZOMIB,NCIH460,14.5480177999,1
MK-2206,MK-8669,RKO,40.7752173694,1
METHOTREXATE,GELDANAMYCIN,NCIH2122,-17.6456103451,0
MK-4541,MK-4827,HT29,21.6621631448,1
ETOPOSIDE,MK-8669,RKO,34.523487298,1
BORTEZOMIB,SN-38,T47D,-11.0528206128,0
CYCLOPHOSPHAMIDE,MK-4827,SW837,-17.6720750819,0
ABT-888,TOPOTECAN,UWB1289,-18.4534717762,0
MK-4541,L778123,A427,22.9152383921,1
BEZ-235,MK-8776,NCIH2122,-5.3581873897,0
ETOPOSIDE,MK-2206,SKMEL30,33.0495464089,1
BEZ-235,SN-38,MDAMB436,20.6951226634,1
AZD1775,MK-8669,A2058,38.93836298,1
DOXORUBICIN,SORAFENIB,SW837,-17.6368792469,0
ZOLINZA,SN-38,NIHOVCAR3,23.2765690267,1
BEZ-235,OXALIPLATIN,A2780,-0.7639781214,0
VINORELBINE,SUNITINIB,OV90,13.6976208706,1
MRK-003,TEMOZOLOMIDE,OV90,-1.6096297367,0
VINBLASTINE,MK-5108,PA1,-11.7686318108,0
SUNITINIB,AZD1775,SW620,-7.9406147414,0
CARBOPLATIN,SUNITINIB,NIHOVCAR3,12.9393218445,1
TEMOZOLOMIDE,MK-8669,SKMES1,41.6253447075,1
DOXORUBICIN,MK-8669,UWB1289,16.9683324583,1
ZOLINZA,MK-8776,UACC62,15.3342235626,1
MK-5108,BORTEZOMIB,CAOV3,-22.209987649,0
5-FU,ZOLINZA,CAOV3,-3.5185375031,0
CYCLOPHOSPHAMIDE,MK-8776,NCIH23,-8.2077601478,0
5-FU,ZOLINZA,VCAP,22.9956559083,1
MK-4827,MK-8776,A2058,59.7195734534,1
L778123,MK-2206,DLD1,20.0904388468,1
MITOMYCINE,PD325901,NCIH1650,16.7633560499,1
MK-2206,MK-8776,UWB1289,-12.8606304915,0
METHOTREXATE,MK-8776,UWB1289,-6.6325071731,0
ERLOTINIB,TOPOTECAN,NCIH520,31.4448153681,1
DASATINIB,MK-8669,RKO,58.2716916139,1
OXALIPLATIN,DINACICLIB,SKOV3,-20.2350740831,0
GEMCITABINE,SUNITINIB,A2780,-0.2495627045,0
MK-4827,TOPOTECAN,SW620,11.1749099405,1
SN-38,SORAFENIB,LOVO,-5.2863554195,0
DASATINIB,GELDANAMYCIN,T47D,-1.7872610363,0
ABT-888,BEZ-235,HT29,24.1457708743,1
DOXORUBICIN,MK-8776,SKMEL30,37.9554853368,1
PD325901,DINACICLIB,LOVO,-2.6280999675,0
5-FU,SORAFENIB,MDAMB436,-4.3043170757,0
ERLOTINIB,GELDANAMYCIN,RPMI7951,-10.7232884815,0
MK-4827,MK-8776,HT144,21.7663508857,1
MK-5108,MK-2206,A2780,22.8728817292,1
ETOPOSIDE,SUNITINIB,KPL1,17.6081692151,1
MK-4541,MITOMYCINE,NCIH23,-7.3586529156,0
GELDANAMYCIN,DINACICLIB,RPMI7951,-11.4186976608,0
ZOLINZA,DASATINIB,LOVO,12.4864860706,1
DOXORUBICIN,SORAFENIB,ZR751,-18.7422205373,0
VINBLASTINE,MK-4827,HT29,-10.0850742908,0
METFORMIN,BORTEZOMIB,A2780,-16.4107172295,0
DEXAMETHASONE,MK-4827,VCAP,-4.4671406816,0
MRK-003,MK-5108,UWB1289,-11.5176289905,0
METHOTREXATE,DINACICLIB,LOVO,-2.5522134113,0
ETOPOSIDE,MK-8776,A2780,21.345485081,1
5-FU,TEMOZOLOMIDE,T47D,-31.4891658645,0
GEMCITABINE,MK-8776,A427,47.8569197881,1
PACLITAXEL,ERLOTINIB,VCAP,11.3795904634,1
ABT-888,BEZ-235,SKMEL30,29.5227609176,1
MITOMYCINE,TEMOZOLOMIDE,UWB1289,15.1118096276,1
AZD1775,SORAFENIB,RPMI7951,-4.9417361663,0
METHOTREXATE,GELDANAMYCIN,PA1,-21.6200290518,0
VINORELBINE,MK-5108,NCIH2122,-27.0071033123,0
SN-38,DINACICLIB,HCT116,-8.9745501578,0
LAPATINIB,BEZ-235,SW620,10.6989449187,1
SUNITINIB,TEMOZOLOMIDE,RPMI7951,-15.6925421112,0
GEMCITABINE,AZD1775,HT144,16.0645426112,1
MK-5108,MK-8669,A2058,17.8854604204,1
SUNITINIB,PD325901,SKOV3,18.6511872612,1
DASATINIB,SN-38,DLD1,18.8463368758,1
VINORELBINE,TEMOZOLOMIDE,ES2,-8.300608733,0
5-FU,BORTEZOMIB,UWB1289,-15.0307501791,0
MK-4827,ABT-888,VCAP,-3.4814666755,0
PACLITAXEL,DINACICLIB,T47D,-45.7620070807,0
PD325901,DINACICLIB,SKMES1,-25.4146115112,0
SUNITINIB,BEZ-235,NIHOVCAR3,16.6835806959,1
METHOTREXATE,MK-2206,RKO,-17.7755967339,0
CYCLOPHOSPHAMIDE,ERLOTINIB,NIHOVCAR3,-6.420695627,0
METHOTREXATE,ZOLINZA,UACC62,-10.5581453422,0
MRK-003,BORTEZOMIB,A427,-5.642082959,0
MRK-003,MK-8776,UACC62,11.4816668319,1
MK-4541,PD325901,HT144,-0.3660340009,0
MK-4541,5-FU,ZR751,-1.7867343319,0
CARBOPLATIN,MK-8669,RPMI7951,28.8551554622,1
MK-4541,METHOTREXATE,NIHOVCAR3,-39.4890025897,0
MK-4827,MK-2206,ZR751,22.4651020938,1
CYCLOPHOSPHAMIDE,L778123,ES2,-0.2447562203,0
ERLOTINIB,BEZ-235,KPL1,31.2310582447,1
ZOLINZA,TOPOTECAN,T47D,18.9851004585,1
CYCLOPHOSPHAMIDE,ABT-888,LOVO,-4.9527410642,0
OXALIPLATIN,DINACICLIB,HT144,-6.1884994229,0
ETOPOSIDE,BORTEZOMIB,CAOV3,54.3100090781,1
L778123,TOPOTECAN,SW620,24.68523819,1
CYCLOPHOSPHAMIDE,BORTEZOMIB,VCAP,-1.0540292394,0
SUNITINIB,SORAFENIB,VCAP,-5.3333252032,0
CYCLOPHOSPHAMIDE,ZOLINZA,KPL1,18.59006085,1
ZOLINZA,PD325901,ES2,33.4654986572,1
METFORMIN,ZOLINZA,ES2,-4.667402747,0
MITOMYCINE,GELDANAMYCIN,LOVO,-0.7621366916,0
METFORMIN,SORAFENIB,KPL1,-1.7875362891,0
MRK-003,AZD1775,HT29,-1.68495511,0
TOPOTECAN,DINACICLIB,SW620,-1.9840115743,0
ZOLINZA,DASATINIB,NCIH520,19.2354165275,1
BEZ-235,DINACICLIB,KPL1,11.7214217614,1
MK-8669,BEZ-235,NCIH2122,107.4570425675,1
MRK-003,BORTEZOMIB,HT29,-13.0940378366,0
MK-5108,OXALIPLATIN,A2780,-4.3523637738,0
ERLOTINIB,ABT-888,OV90,-13.3202091082,0
5-FU,MK-2206,NIHOVCAR3,16.3679150898,1
GEMCITABINE,DINACICLIB,RPMI7951,-6.986771355,0
CYCLOPHOSPHAMIDE,PD325901,UACC62,-9.3300930254,0
MK-4541,DASATINIB,NCIH520,28.0877694477,1
ERLOTINIB,DINACICLIB,MDAMB436,-5.3762993083,0
VINBLASTINE,TEMOZOLOMIDE,NCIH1650,-44.1530389342,0
PACLITAXEL,DINACICLIB,SW837,-18.1565129496,0
METHOTREXATE,MK-8776,T47D,-40.1706528404,0
CARBOPLATIN,BORTEZOMIB,CAOV3,-43.5379685352,0
VINORELBINE,DINACICLIB,SKOV3,-15.2306625274,0
GEMCITABINE,MK-8776,NCIH520,38.5027792306,1
ABT-888,SN-38,NCIH23,16.483928435,1
SUNITINIB,OXALIPLATIN,RKO,-11.622449565,0
MITOMYCINE,MK-8776,SKMES1,-10.2201014283,0
AZD1775,TOPOTECAN,ZR751,14.9688599574,1
METHOTREXATE,BORTEZOMIB,NCIH23,-26.1459387112,0
PACLITAXEL,MK-8669,NCIH520,26.0161506566,1
MK-4541,SUNITINIB,KPL1,16.5208954002,1
DEXAMETHASONE,TEMOZOLOMIDE,A427,-7.1723142252,0
ERLOTINIB,SORAFENIB,LOVO,-2.257154012,0
TEMOZOLOMIDE,GELDANAMYCIN,A375,-6.3277035604,0
LAPATINIB,SN-38,UWB1289,11.4762799795,1
PD325901,SORAFENIB,HT144,16.4040748971,1
MK-2206,MK-8669,NCIH23,22.9203281676,1
CARBOPLATIN,DINACICLIB,PA1,-7.0335246653,0
MK-4541,DASATINIB,NCIH460,-14.6003850145,0
METHOTREXATE,SUNITINIB,SKMES1,-21.3935578705,0
VINBLASTINE,ERLOTINIB,RPMI7951,19.3946592486,1
METFORMIN,PD325901,SW837,-16.3850548925,0
ETOPOSIDE,PD325901,NCIH2122,27.0184105022,1
TEMOZOLOMIDE,PD325901,NCIH1650,-23.9187431123,0
PACLITAXEL,MK-5108,RPMI7951,30.797301637,1
VINORELBINE,DINACICLIB,VCAP,-36.7326124618,0
VINORELBINE,AZD1775,HT29,-19.9385825533,0
AZD1775,OXALIPLATIN,OV90,-21.6167109338,0
ZOLINZA,DASATINIB,SKMES1,-5.7044377363,0
MRK-003,PACLITAXEL,UACC62,21.2064771046,1
MK-4541,BORTEZOMIB,LOVO,11.0223706669,1
DEXAMETHASONE,BEZ-235,A375,10.1112622663,1
METHOTREXATE,ZOLINZA,NCIH23,-35.1269450816,0
METFORMIN,DINACICLIB,ZR751,-16.4555912151,0
MK-4541,PACLITAXEL,UWB1289,-15.6848326059,0
VINORELBINE,MK-5108,A375,-15.5520756285,0
MK-4827,BORTEZOMIB,MDAMB436,11.3880138481,1
ERLOTINIB,TOPOTECAN,SW837,41.815251285,1
SUNITINIB,TEMOZOLOMIDE,SKMEL30,18.7883833192,1
METHOTREXATE,PD325901,NIHOVCAR3,-27.6227504101,0
MRK-003,OXALIPLATIN,NCIH2122,-16.5440567074,0
VINORELBINE,GELDANAMYCIN,SW837,-17.5548752157,0
ETOPOSIDE,BEZ-235,HT29,16.2268682725,1
SUNITINIB,MK-5108,RPMI7951,-14.124513166,0
DASATINIB,DINACICLIB,NCIH460,27.5350570034,1
PD325901,MK-8669,NCIH23,51.7427355854,1
ETOPOSIDE,BEZ-235,VCAP,10.2719133061,1
PACLITAXEL,ERLOTINIB,CAOV3,10.1031566255,1
CARBOPLATIN,DINACICLIB,NCIH23,-11.7833412793,0
LAPATINIB,GELDANAMYCIN,HT144,20.2645926405,1
MK-4541,BORTEZOMIB,ZR751,-48.4043743012,0
MRK-003,MK-8669,NIHOVCAR3,52.83598927,1
VINBLASTINE,BORTEZOMIB,ES2,16.9704289021,1
VINORELBINE,MK-8776,ES2,22.2828858704,1
OXALIPLATIN,MK-8776,T47D,16.8309786123,1
L778123,DINACICLIB,NIHOVCAR3,-5.1574807977,0
L778123,ERLOTINIB,T47D,-12.1238676819,0
SUNITINIB,DASATINIB,NIHOVCAR3,33.7745384673,1
GEMCITABINE,SORAFENIB,ZR751,-3.9317014627,0
CYCLOPHOSPHAMIDE,ZOLINZA,CAOV3,32.8981365306,1
VINBLASTINE,MK-4827,LOVO,-2.8830932994,0
VINORELBINE,AZD1775,MDAMB436,-0.8931716097,0
MK-4541,TOPOTECAN,HT29,13.9511362985,1
METHOTREXATE,PD325901,NCIH1650,-3.5513759711,0
TEMOZOLOMIDE,BEZ-235,A375,24.8254176664,1
GELDANAMYCIN,OXALIPLATIN,HT29,-4.1678843554,0
TEMOZOLOMIDE,TOPOTECAN,DLD1,13.765788561,1
GEMCITABINE,MK-2206,SW837,30.6906719573,1
DEXAMETHASONE,AZD1775,UWB1289,70.3900176107,1
L778123,ETOPOSIDE,DLD1,-7.2721594711,0
BORTEZOMIB,GELDANAMYCIN,SW620,-20.8467591734,0
AZD1775,GELDANAMYCIN,HT29,-9.8859055167,0
SUNITINIB,MK-8776,A2780,14.4816287143,1
L778123,ETOPOSIDE,HT29,17.9717450254,1
MK-4541,OXALIPLATIN,NCIH460,-24.9228476064,0
BORTEZOMIB,OXALIPLATIN,HT144,-8.6446494573,0
BEZ-235,MK-8776,DLD1,15.4492847974,1
METHOTREXATE,BORTEZOMIB,UACC62,-18.4762928446,0
BEZ-235,OXALIPLATIN,ZR751,-2.4291901344,0
5-FU,MK-2206,UACC62,16.6719027294,1
5-FU,DINACICLIB,SW837,-19.5733229304,0
MK-2206,DINACICLIB,NCIH1650,-1.3184871713,0
LAPATINIB,ABT-888,NCIH460,-10.785569922,0
DASATINIB,DINACICLIB,NCIH23,33.3064906562,1
MRK-003,VINORELBINE,OV90,36.7633176326,1
L778123,PD325901,SW620,15.9176074661,1
VINBLASTINE,DINACICLIB,ES2,11.8012607027,1
VINORELBINE,TEMOZOLOMIDE,MDAMB436,-2.8716525094,0
MITOMYCINE,ZOLINZA,NCIH2122,15.6487428998,1
DASATINIB,OXALIPLATIN,NCIH520,19.1180973545,1
PACLITAXEL,MK-8776,RKO,14.6149446149,1
PACLITAXEL,AZD1775,HT144,28.6902464607,1
METFORMIN,BORTEZOMIB,SW620,-5.0892680948,0
LAPATINIB,MK-8669,A375,28.586476591,1
MRK-003,MK-2206,NCIH520,27.5056891865,1
DOXORUBICIN,PD325901,PA1,-12.4761322201,0
L778123,GELDANAMYCIN,CAOV3,22.8061455179,1
DEXAMETHASONE,MK-4827,MDAMB436,-0.6768936549,0
AZD1775,MK-8776,SKMEL30,64.5171171633,1
MITOMYCINE,ZOLINZA,A427,-4.79932772,0
DOXORUBICIN,GELDANAMYCIN,MDAMB436,-7.5300984217,0
DEXAMETHASONE,PD325901,SW837,-10.1980344653,0
BORTEZOMIB,OXALIPLATIN,SKMES1,-34.9389804188,0
MK-2206,GELDANAMYCIN,HT144,22.069446776,1
MRK-003,BEZ-235,NCIH2122,25.7838340928,1
LAPATINIB,GELDANAMYCIN,SKMES1,29.1116278397,1
MK-2206,ERLOTINIB,A2780,36.0529245744,1
MK-4827,ERLOTINIB,ZR751,26.6192154096,1
ERLOTINIB,TOPOTECAN,SKOV3,15.866887425,1
TEMOZOLOMIDE,SN-38,VCAP,-12.4337970339,0
METFORMIN,MK-8776,A427,-9.7579761016,0
VINORELBINE,AZD1775,UACC62,-1.6167121962,0
METHOTREXATE,MK-8669,VCAP,-12.340878645,0
MK-4541,DOXORUBICIN,NCIH1650,25.9362315787,1
GEMCITABINE,ERLOTINIB,SKOV3,-10.0292169874,0
BEZ-235,MK-8776,ZR751,12.8650520419,1
DOXORUBICIN,L778123,ZR751,-0.1368070014,0
MK-4541,MK-8776,SKMEL30,10.3052167175,1
MRK-003,BORTEZOMIB,DLD1,11.3953904713,1
VINBLASTINE,SUNITINIB,LOVO,-0.2708057087,0
ABT-888,SORAFENIB,MDAMB436,-0.6022608604,0
CARBOPLATIN,DASATINIB,A427,32.2849249134,1
PD325901,DASATINIB,HT144,-54.1004969773,0
MK-4827,OXALIPLATIN,T47D,-8.2520420829,0
L778123,MK-8669,SKMEL30,41.2471903235,1
METHOTREXATE,BORTEZOMIB,CAOV3,-20.9546461274,0
MK-5108,SORAFENIB,RPMI7951,-8.6506641155,0
ZOLINZA,BORTEZOMIB,A2780,-20.8774681975,0
MK-2206,TOPOTECAN,KPL1,52.1266174453,1
METHOTREXATE,GELDANAMYCIN,SKOV3,-5.1892934104,0
